Rank,Stock 1,Stock 2,Coint Score,Grade,Return (%),Sharpe,Max DD (%),Win Rate (%),Trades,Avg Trade (%)
993,SJM,VST,93.33333333333333,S级 (完美),-18.132357157263993,-0.49752480239252905,-22.980336465580738,42.857142857142854,28,-0.5398267229219422
994,SJM,WFC,97.77777777777777,S级 (完美),-18.39388622052595,-0.9927857475194439,-20.269367148466102,41.17647058823529,17,-0.9709953083013109
995,HSIC,TEAM,92.77777777777777,S级 (完美),-18.46419012475638,-0.724031604389807,-22.460698116532786,44.827586206896555,29,-0.5338504470480481
996,APA,PAYC,76.66666666666667,B级 (良好),-18.741131360357567,-1.3311388155534576,-20.844500084584496,33.33333333333333,15,-1.1283301515711002
997,SJM,STT,88.33333333333333,A级 (优秀),-18.973222737746358,-1.2813270813644337,-20.115218402459288,43.75,16,-1.0805169934278944
998,SYY,WDC,73.33333333333333,B级 (良好),-19.02656903435022,-0.7519839939212318,-23.59778146432585,30.0,20,-0.8369641050780334
999,D,NVDA,91.11111111111111,S级 (完美),-19.051729976220145,-0.5865127267108208,-25.80136901132084,44.44444444444444,36,-0.42746606418893757
1000,FISV,HII,91.11111111111111,S级 (完美),-19.126308637167924,-0.5799744115136887,-22.181022056038717,44.11764705882353,34,-0.4632486530919669
1001,COF,ELV,85.55555555555556,A级 (优秀),-19.16614318390809,-1.0170214101367017,-20.238879586684618,33.33333333333333,12,-1.494576841307427
1002,EG,WDC,88.88888888888889,A级 (优秀),-19.34635682810623,-0.6243761928644079,-25.902263931724505,41.935483870967744,31,-0.520137932598229
1003,HRL,INCY,73.88888888888889,B级 (良好),-19.52059042329174,-0.9560670316545589,-20.097046673894777,40.909090909090914,22,-0.7743601544217212
1004,GPC,TRGP,81.11111111111111,A级 (优秀),-19.521431825153616,-1.6622243524120057,-20.3491937407675,11.11111111111111,9,-2.064155351756169
1005,EG,KLAC,88.88888888888889,A级 (优秀),-19.927389469196104,-1.0514562089673425,-25.81989464592187,26.666666666666668,15,-1.2201299223827766
1006,SJM,SYF,95.55555555555556,S级 (完美),-19.946509879268007,-1.12916483687459,-20.898434268733318,35.0,20,-0.8927878441577096
1007,SJM,UAL,91.11111111111111,S级 (完美),-20.000604203215072,-0.4794299134449231,-26.068689241966652,41.86046511627907,43,-0.36555515371909303
1008,CNC,EBAY,83.88888888888889,A级 (优秀),-20.754320899160795,-1.2738472075490592,-22.653711551320765,36.36363636363637,11,-1.7736643040201252
1009,EG,JBL,100.0,S级 (完美),-20.958928273286993,-0.8225091539687066,-29.87573766057897,33.33333333333333,42,-0.40277584031029146
1010,SJM,TRMB,91.11111111111111,S级 (完美),-21.068603526823516,-0.9449664623987568,-22.837346066557526,38.70967741935484,31,-0.5797407509880333
1011,CPT,DLTR,71.11111111111111,B级 (良好),-21.13526869436323,-1.0649196029517465,-24.569763791403048,35.0,20,-0.9599984962787762
1012,MRK,T,88.33333333333333,A级 (优秀),-21.785808196430807,-1.0893679161065262,-22.206955291736737,31.818181818181817,22,-0.8803578473970652
1013,HSIC,TER,76.66666666666667,B级 (良好),-22.2698544614187,-0.6634444189091503,-27.53104173090572,47.61904761904761,21,-0.9562284343638022
1014,EW,UDR,88.33333333333333,A级 (优秀),-22.45743695108879,-0.644288817979784,-23.120018033456365,45.0,20,-1.0231356706256263
1015,EG,HOOD,100.0,S级 (完美),-22.66592845492832,-0.9874770506495091,-27.41438988778758,36.666666666666664,30,-0.6591965956929973
1016,HUM,WAB,81.66666666666667,A级 (优秀),-22.78873812930321,-1.134723653086726,-24.708097653732057,40.909090909090914,22,-0.9353169596012908
1017,EG,IDXX,93.33333333333333,S级 (完美),-27.153526047722888,-0.5295544929990121,-32.121778537597805,45.94594594594595,37,-0.6351568168707431
1018,ELV,RCL,78.88888888888889,B级 (良好),-27.400771543282115,-0.897716962029556,-29.598794517953763,43.75,16,-1.610256224234359
1019,CNC,RCL,76.66666666666667,B级 (良好),-28.511186538936574,-0.7978099299627122,-31.600558900477004,53.57142857142857,28,-0.9239822562795278
1020,EG,EME,86.66666666666667,A级 (优秀),-31.787010655252512,-1.0003831198913395,-35.60882862732516,33.33333333333333,42,-0.6590653233549294
1021,PFE,TER,78.88888888888889,B级 (良好),-46.09487930377753,-0.8774825310896339,-48.77988377347004,35.0,40,-1.0607797994325112
